censo,iso_3166-2_AR,provincia,sexo,rango_etario,nativo_extranjero,poblacion,
1991,AR-A,SALTA,M,65-69,E,667,
1991,AR-A,SALTA,M,70-74,E,489,
1991,AR-A,SALTA,M,75-79,E,384,
1991,AR-A,SALTA,M,80-84,E,277,
1991,AR-A,SALTA,M,85+,E,174,
1991,AR-A,SALTA,V,05-09,E,303,
1991,AR-A,SALTA,V,10-14,E,453,
1991,AR-A,SALTA,V,00-04,E,112,
1991,AR-A,SALTA,V,15-19,E,624,
1991,AR-A,SALTA,V,20-24,E,907,
1991,AR-A,SALTA,V,25-29,E,964,
1991,AR-A,SALTA,V,30-34,E,993,
1991,AR-A,SALTA,V,35-39,E,1081,
1991,AR-A,SALTA,V,40-44,E,1364,
1991,AR-A,SALTA,V,45-49,E,1395,
1991,AR-A,SALTA,V,50-54,E,1356,
1991,AR-A,SALTA,V,55-59,E,1230,
1991,AR-A,SALTA,V,60-64,E,1258,
1991,AR-A,SALTA,V,65-69,E,939,
1991,AR-A,SALTA,V,70-74,E,635,
1991,AR-A,SALTA,V,75-79,E,388,
1991,AR-A,SALTA,V,80-84,E,257,
1991,AR-A,SALTA,V,85+,E,191,
2001,AR-A,SALTA,M,05-09,E,252,
2001,AR-A,SALTA,M,10-14,E,357,
2001,AR-A,SALTA,M,00-04,E,132,
2001,AR-A,SALTA,M,15-19,E,684,
2001,AR-A,SALTA,M,20-24,E,1183,
2001,AR-A,SALTA,M,25-29,E,1269,
2001,AR-A,SALTA,M,30-34,E,1284,
2001,AR-A,SALTA,M,35-39,E,1354,
2001,AR-A,SALTA,M,40-44,E,1296,
2001,AR-A,SALTA,M,45-49,E,1183,
2001,AR-A,SALTA,M,50-54,E,1241,
2001,AR-A,SALTA,M,55-59,E,1119,
2001,AR-A,SALTA,M,60-64,E,937,
2001,AR-A,SALTA,M,65-69,E,793,
2001,AR-A,SALTA,M,70-74,E,732,
2001,AR-A,SALTA,M,75-79,E,547,
2001,AR-A,SALTA,M,80-84,E,336,
2001,AR-A,SALTA,M,85+,E,288,
2001,AR-A,SALTA,V,05-09,E,259,
2001,AR-A,SALTA,V,10-14,E,357,
2001,AR-A,SALTA,V,00-04,E,126,
2001,AR-A,SALTA,V,15-19,E,573,
2001,AR-A,SALTA,V,20-24,E,909,
2001,AR-A,SALTA,V,25-29,E,882,
2001,AR-A,SALTA,V,30-34,E,1055,
2001,AR-A,SALTA,V,35-39,E,1091,
2001,AR-A,SALTA,V,40-44,E,1058,
2001,AR-A,SALTA,V,45-49,E,1057,
2001,AR-A,SALTA,V,50-54,E,1241,
2001,AR-A,SALTA,V,55-59,E,1180,
2001,AR-A,SALTA,V,60-64,E,1110,
2001,AR-A,SALTA,V,65-69,E,923,
2001,AR-A,SALTA,V,70-74,E,900,
2001,AR-A,SALTA,V,75-79,E,664,
2001,AR-A,SALTA,V,80-84,E,340,
2001,AR-A,SALTA,V,85+,E,214,
2010,AR-A,SALTA,M,05-09,E,272,
2010,AR-A,SALTA,M,10-14,E,323,
2010,AR-A,SALTA,M,00-04,E,248,
2010,AR-A,SALTA,M,15-19,E,467,
2010,AR-A,SALTA,M,20-24,E,781,
2010,AR-A,SALTA,M,25-29,E,1002,
2010,AR-A,SALTA,M,30-34,E,1309,
2010,AR-A,SALTA,M,35-39,E,1318,
2010,AR-A,SALTA,M,40-44,E,1311,
2010,AR-A,SALTA,M,45-49,E,1265,
2010,AR-A,SALTA,M,50-54,E,1165,
2010,AR-A,SALTA,M,55-59,E,1141,
2010,AR-A,SALTA,M,60-64,E,1126,
2010,AR-A,SALTA,M,65-69,E,994,
2010,AR-A,SALTA,M,70-74,E,760,
2010,AR-A,SALTA,M,75-79,E,559,
2010,AR-A,SALTA,M,80-84,E,444,
2010,AR-A,SALTA,M,85+,E,367,
2010,AR-A,SALTA,V,05-09,E,283,
2010,AR-A,SALTA,V,10-14,E,314,
2010,AR-A,SALTA,V,00-04,E,295,
2010,AR-A,SALTA,V,15-19,E,450,
2010,AR-A,SALTA,V,20-24,E,698,
2010,AR-A,SALTA,V,25-29,E,909,
2010,AR-A,SALTA,V,30-34,E,1005,
2010,AR-A,SALTA,V,35-39,E,1023,
2010,AR-A,SALTA,V,40-44,E,1036,
2010,AR-A,SALTA,V,45-49,E,1035,
2010,AR-A,SALTA,V,50-54,E,921,
2010,AR-A,SALTA,V,55-59,E,1007,
2010,AR-A,SALTA,V,60-64,E,1142,
2010,AR-A,SALTA,V,65-69,E,997,
2010,AR-A,SALTA,V,70-74,E,831,
2010,AR-A,SALTA,V,75-79,E,603,
2010,AR-A,SALTA,V,80-84,E,438,
2010,AR-A,SALTA,V,85+,E,293,
2022,AR-A,SALTA,M,00-04,E,276,
2022,AR-A,SALTA,M,05-09,E,408,
2022,AR-A,SALTA,M,10-14,E,443,
2022,AR-A,SALTA,M,15-19,E,441,
2022,AR-A,SALTA,M,20-24,E,548,
2022,AR-A,SALTA,M,25-29,E,765,
2022,AR-A,SALTA,M,30-34,E,1006,
2022,AR-A,SALTA,M,35-39,E,1145,
2022,AR-A,SALTA,M,40-44,E,1414,
2022,AR-A,SALTA,M,45-49,E,1395,
2022,AR-A,SALTA,M,50-54,E,1408,
2022,AR-A,SALTA,M,55-59,E,1370,
2022,AR-A,SALTA,M,60-64,E,1258,
2022,AR-A,SALTA,M,65-69,E,1142,
2022,AR-A,SALTA,M,70-74,E,1026,
2022,AR-A,SALTA,M,75-79,E,908,
2022,AR-A,SALTA,M,80-84,E,539,
2022,AR-A,SALTA,M,85+,E,527,
2022,AR-A,SALTA,V,00-04,E,264,
2022,AR-A,SALTA,V,05-09,E,403,
2022,AR-A,SALTA,V,10-14,E,433,
2022,AR-A,SALTA,V,15-19,E,507,
2022,AR-A,SALTA,V,20-24,E,530,
2022,AR-A,SALTA,V,25-29,E,792,
2022,AR-A,SALTA,V,30-34,E,922,
2022,AR-A,SALTA,V,35-39,E,1000,
2022,AR-A,SALTA,V,40-44,E,1122,
2022,AR-A,SALTA,V,45-49,E,1091,
2022,AR-A,SALTA,V,50-54,E,1051,
2022,AR-A,SALTA,V,55-59,E,1069,
2022,AR-A,SALTA,V,60-64,E,909,
2022,AR-A,SALTA,V,65-69,E,950,
2022,AR-A,SALTA,V,70-74,E,925,
2022,AR-A,SALTA,V,75-79,E,735,
2022,AR-A,SALTA,V,80-84,E,462,
2022,AR-A,SALTA,V,85+,E,313,
1869,AR-J,SAN JUAN,M,05-09,N,4915,
1869,AR-J,SAN JUAN,M,10-14,N,3760,
1869,AR-J,SAN JUAN,M,00-04,N,4532,
1869,AR-J,SAN JUAN,M,15-19,N,3614,
1869,AR-J,SAN JUAN,M,20-24,N,3024,
1869,AR-J,SAN JUAN,M,25-29,N,3014,
1869,AR-J,SAN JUAN,M,30-34,N,2115,
1869,AR-J,SAN JUAN,M,35-39,N,1330,
1869,AR-J,SAN JUAN,M,40-44,N,1495,
1869,AR-J,SAN JUAN,M,45-49,N,707,
1869,AR-J,SAN JUAN,M,50-54,N,903,
1869,AR-J,SAN JUAN,M,55-59,N,322,
1869,AR-J,SAN JUAN,M,60-64,N,411,
1869,AR-J,SAN JUAN,M,65-69,N,76,
1869,AR-J,SAN JUAN,M,70-74,N,151,
1869,AR-J,SAN JUAN,M,75-79,N,91,
1869,AR-J,SAN JUAN,M,80-84,N,75,
1869,AR-J,SAN JUAN,M,85+,N,57,
1869,AR-J,SAN JUAN,V,05-09,N,5112,
1869,AR-J,SAN JUAN,V,10-14,N,4199,
1869,AR-J,SAN JUAN,V,00-04,N,4751,
1869,AR-J,SAN JUAN,V,15-19,N,2630,
1869,AR-J,SAN JUAN,V,20-24,N,1869,
1869,AR-J,SAN JUAN,V,25-29,N,2373,
1869,AR-J,SAN JUAN,V,30-34,N,1429,
1869,AR-J,SAN JUAN,V,35-39,N,1002,
1869,AR-J,SAN JUAN,V,40-44,N,991,
1869,AR-J,SAN JUAN,V,45-49,N,962,
1869,AR-J,SAN JUAN,V,50-54,N,736,
1869,AR-J,SAN JUAN,V,55-59,N,488,
1869,AR-J,SAN JUAN,V,60-64,N,470,
1869,AR-J,SAN JUAN,V,65-69,N,104,
1869,AR-J,SAN JUAN,V,70-74,N,105,
1869,AR-J,SAN JUAN,V,75-79,N,84,
1869,AR-J,SAN JUAN,V,80-84,N,87,
1869,AR-J,SAN JUAN,V,85+,N,23,
1895,AR-J,SAN JUAN,M,05-09,N,6118,
1895,AR-J,SAN JUAN,M,10-14,N,4370,
1895,AR-J,SAN JUAN,M,00-04,N,6435,
1895,AR-J,SAN JUAN,M,15-19,N,4646,
1895,AR-J,SAN JUAN,M,20-24,N,3617,
1895,AR-J,SAN JUAN,M,25-29,N,3561,
1895,AR-J,SAN JUAN,M,30-34,N,2885,
1895,AR-J,SAN JUAN,M,35-39,N,2848,
1895,AR-J,SAN JUAN,M,40-44,N,1924,
1895,AR-J,SAN JUAN,M,45-49,N,1572,
1895,AR-J,SAN JUAN,M,50-54,N,1324,
1895,AR-J,SAN JUAN,M,55-59,N,746,
1895,AR-J,SAN JUAN,M,60-64,N,880,
1895,AR-J,SAN JUAN,M,65-69,N,376,
1895,AR-J,SAN JUAN,M,70-74,N,352,
1895,AR-J,SAN JUAN,M,75-79,N,131,
1895,AR-J,SAN JUAN,M,80-84,N,157,
1895,AR-J,SAN JUAN,M,85+,N,106,
1895,AR-J,SAN JUAN,V,05-09,N,6244,
1895,AR-J,SAN JUAN,V,10-14,N,4646,
1895,AR-J,SAN JUAN,V,00-04,N,6526,
1895,AR-J,SAN JUAN,V,15-19,N,3612,
1895,AR-J,SAN JUAN,V,20-24,N,2601,
1895,AR-J,SAN JUAN,V,25-29,N,2401,
1895,AR-J,SAN JUAN,V,30-34,N,2068,
1895,AR-J,SAN JUAN,V,35-39,N,2373,
1895,AR-J,SAN JUAN,V,40-44,N,1486,
1895,AR-J,SAN JUAN,V,45-49,N,1562,
1895,AR-J,SAN JUAN,V,50-54,N,990,
1895,AR-J,SAN JUAN,V,55-59,N,804,
1895,AR-J,SAN JUAN,V,60-64,N,668,
1895,AR-J,SAN JUAN,V,65-69,N,298,
1895,AR-J,SAN JUAN,V,70-74,N,290,
1895,AR-J,SAN JUAN,V,75-79,N,112,
1895,AR-J,SAN JUAN,V,80-84,N,118,
1895,AR-J,SAN JUAN,V,85+,N,82,
1914,AR-J,SAN JUAN,M,10-14,N,6515,
1914,AR-J,SAN JUAN,M,05-09,N,7532,
1914,AR-J,SAN JUAN,M,00-04,N,9799,
1914,AR-J,SAN JUAN,M,15-19,N,6096,
1914,AR-J,SAN JUAN,M,20-24,N,5342,
1914,AR-J,SAN JUAN,M,25-29,N,4281,
1914,AR-J,SAN JUAN,M,30-34,N,2597,
1914,AR-J,SAN JUAN,M,35-39,N,2828,
1914,AR-J,SAN JUAN,M,40-44,N,1989,
1914,AR-J,SAN JUAN,M,45-49,N,1963,
1914,AR-J,SAN JUAN,M,50-54,N,1365,
1914,AR-J,SAN JUAN,M,55-59,N,1127,
1914,AR-J,SAN JUAN,M,60-64,N,787,
1914,AR-J,SAN JUAN,M,65-69,N,505,
1914,AR-J,SAN JUAN,M,70-74,N,350,
1914,AR-J,SAN JUAN,M,75-79,N,201,
1914,AR-J,SAN JUAN,M,80-84,N,117,
1914,AR-J,SAN JUAN,M,85+,N,145,
1914,AR-J,SAN JUAN,V,10-14,N,6480,
1914,AR-J,SAN JUAN,V,05-09,N,7843,
1914,AR-J,SAN JUAN,V,00-04,N,9705,
1914,AR-J,SAN JUAN,V,15-19,N,5700,
1914,AR-J,SAN JUAN,V,20-24,N,4265,
1914,AR-J,SAN JUAN,V,25-29,N,3142,
1914,AR-J,SAN JUAN,V,30-34,N,2208,
1914,AR-J,SAN JUAN,V,35-39,N,2371,
1914,AR-J,SAN JUAN,V,40-44,N,1606,
1914,AR-J,SAN JUAN,V,45-49,N,1635,
1914,AR-J,SAN JUAN,V,50-54,N,1279,
1914,AR-J,SAN JUAN,V,55-59,N,1151,
1914,AR-J,SAN JUAN,V,60-64,N,727,
1914,AR-J,SAN JUAN,V,65-69,N,475,
1914,AR-J,SAN JUAN,V,70-74,N,321,
1914,AR-J,SAN JUAN,V,75-79,N,193,
1914,AR-J,SAN JUAN,V,80-84,N,107,
1914,AR-J,SAN JUAN,V,85+,N,83,
1947,AR-J,SAN JUAN,M,10-14,N,14439,
1947,AR-J,SAN JUAN,M,05-09,N,16133,
1947,AR-J,SAN JUAN,M,00-04,N,20043,
1947,AR-J,SAN JUAN,M,15-19,N,14356,
1947,AR-J,SAN JUAN,M,20-24,N,12047,
1947,AR-J,SAN JUAN,M,25-29,N,9228,
1947,AR-J,SAN JUAN,M,30-34,N,8068,
1947,AR-J,SAN JUAN,M,35-39,N,6730,
1947,AR-J,SAN JUAN,M,40-44,N,5346,
1947,AR-J,SAN JUAN,M,45-49,N,4416,
1947,AR-J,SAN JUAN,M,50-54,N,3167,
1947,AR-J,SAN JUAN,M,55-59,N,2669,
1947,AR-J,SAN JUAN,M,60-64,N,1873,
1947,AR-J,SAN JUAN,M,65-69,N,1222,
1947,AR-J,SAN JUAN,M,70-74,N,781,
1947,AR-J,SAN JUAN,M,75-79,N,489,
1947,AR-J,SAN JUAN,M,80-84,N,210,
1947,AR-J,SAN JUAN,M,85+,N,206,
1947,AR-J,SAN JUAN,V,10-14,N,14980,
1947,AR-J,SAN JUAN,V,05-09,N,16508,
1947,AR-J,SAN JUAN,V,00-04,N,20234,
1947,AR-J,SAN JUAN,V,15-19,N,14139,
1947,AR-J,SAN JUAN,V,20-24,N,12366,
1947,AR-J,SAN JUAN,V,25-29,N,9254,
1947,AR-J,SAN JUAN,V,30-34,N,8175,
1947,AR-J,SAN JUAN,V,35-39,N,6941,
1947,AR-J,SAN JUAN,V,40-44,N,5660,
1947,AR-J,SAN JUAN,V,45-49,N,4434,
1947,AR-J,SAN JUAN,V,50-54,N,3469,
1947,AR-J,SAN JUAN,V,55-59,N,2618,
1947,AR-J,SAN JUAN,V,60-64,N,1476,
1947,AR-J,SAN JUAN,V,65-69,N,1025,
1947,AR-J,SAN JUAN,V,70-74,N,575,
1947,AR-J,SAN JUAN,V,75-79,N,302,
1947,AR-J,SAN JUAN,V,80-84,N,151,
1947,AR-J,SAN JUAN,V,85+,N,103,
1960,AR-J,SAN JUAN,M,05-09,N,23524,
1960,AR-J,SAN JUAN,M,10-14,N,21032,
1960,AR-J,SAN JUAN,M,00-04,N,24129,
1960,AR-J,SAN JUAN,M,15-19,N,17924,
1960,AR-J,SAN JUAN,M,20-24,N,14198,
1960,AR-J,SAN JUAN,M,25-29,N,13293,
1960,AR-J,SAN JUAN,M,30-34,N,12103,
1960,AR-J,SAN JUAN,M,35-39,N,10099,
1960,AR-J,SAN JUAN,M,40-44,N,7617,
1960,AR-J,SAN JUAN,M,45-49,N,6881,
1960,AR-J,SAN JUAN,M,50-54,N,5249,
1960,AR-J,SAN JUAN,M,55-59,N,4250,
1960,AR-J,SAN JUAN,M,60-64,N,3315,
1960,AR-J,SAN JUAN,M,65-69,N,2034,
1960,AR-J,SAN JUAN,M,70-74,N,1597,
1960,AR-J,SAN JUAN,M,75-79,N,851,
1960,AR-J,SAN JUAN,M,80-84,N,410,
1960,AR-J,SAN JUAN,M,85+,N,237,
1960,AR-J,SAN JUAN,V,05-09,N,23657,
1960,AR-J,SAN JUAN,V,10-14,N,21128,
1960,AR-J,SAN JUAN,V,00-04,N,24090,
1960,AR-J,SAN JUAN,V,15-19,N,17183,
1960,AR-J,SAN JUAN,V,20-24,N,12157,
1960,AR-J,SAN JUAN,V,25-29,N,12432,
1960,AR-J,SAN JUAN,V,30-34,N,11785,
1960,AR-J,SAN JUAN,V,35-39,N,10340,
1960,AR-J,SAN JUAN,V,40-44,N,7580,
1960,AR-J,SAN JUAN,V,45-49,N,7067,
1960,AR-J,SAN JUAN,V,50-54,N,5497,
1960,AR-J,SAN JUAN,V,55-59,N,4069,
1960,AR-J,SAN JUAN,V,60-64,N,3072,
1960,AR-J,SAN JUAN,V,65-69,N,1953,
1960,AR-J,SAN JUAN,V,70-74,N,1214,
1960,AR-J,SAN JUAN,V,75-79,N,512,
1960,AR-J,SAN JUAN,V,80-84,N,231,
1960,AR-J,SAN JUAN,V,85+,N,131,
1970,AR-J,SAN JUAN,M,05-09,N,22300,
1970,AR-J,SAN JUAN,M,10-14,N,22450,
1970,AR-J,SAN JUAN,M,00-04,N,24800,
1970,AR-J,SAN JUAN,M,15-19,N,21950,
1970,AR-J,SAN JUAN,M,20-24,N,17900,
1970,AR-J,SAN JUAN,M,25-29,N,13700,
1970,AR-J,SAN JUAN,M,30-34,N,13250,
1970,AR-J,SAN JUAN,M,35-39,N,11100,
1970,AR-J,SAN JUAN,M,40-44,N,11450,
1970,AR-J,SAN JUAN,M,45-49,N,8800,
1970,AR-J,SAN JUAN,M,50-54,N,7100,
1970,AR-J,SAN JUAN,M,55-59,N,6000,
1970,AR-J,SAN JUAN,M,60-64,N,4100,
1970,AR-J,SAN JUAN,M,65-69,N,3550,
1970,AR-J,SAN JUAN,M,70-74,N,2450,
1970,AR-J,SAN JUAN,M,75-79,N,1150,
1970,AR-J,SAN JUAN,M,80-84,N,800,
1970,AR-J,SAN JUAN,M,85+,N,450,
1970,AR-J,SAN JUAN,V,05-09,N,23400,
1970,AR-J,SAN JUAN,V,10-14,N,23700,
1970,AR-J,SAN JUAN,V,00-04,N,22600,
1970,AR-J,SAN JUAN,V,15-19,N,21500,
1970,AR-J,SAN JUAN,V,20-24,N,15250,
1970,AR-J,SAN JUAN,V,25-29,N,12200,
1970,AR-J,SAN JUAN,V,30-34,N,10800,
1970,AR-J,SAN JUAN,V,35-39,N,10800,
1970,AR-J,SAN JUAN,V,40-44,N,10450,
1970,AR-J,SAN JUAN,V,45-49,N,9600,
1970,AR-J,SAN JUAN,V,50-54,N,5750,
1970,AR-J,SAN JUAN,V,55-59,N,6250,
1970,AR-J,SAN JUAN,V,60-64,N,4550,
1970,AR-J,SAN JUAN,V,65-69,N,2850,
1970,AR-J,SAN JUAN,V,70-74,N,1900,
1970,AR-J,SAN JUAN,V,75-79,N,950,
1970,AR-J,SAN JUAN,V,80-84,N,400,
1970,AR-J,SAN JUAN,V,85+,N,100,
1980,AR-J,SAN JUAN,M,00-04,N,30328,
1980,AR-J,SAN JUAN,M,05-09,N,27816,
1980,AR-J,SAN JUAN,M,10-14,N,23305,
1980,AR-J,SAN JUAN,M,15-19,N,21644,
1980,AR-J,SAN JUAN,M,20-24,N,20045,
1980,AR-J,SAN JUAN,M,25-29,N,18787,
1980,AR-J,SAN JUAN,M,30-34,N,16991,
1980,AR-J,SAN JUAN,M,35-39,N,14524,
1980,AR-J,SAN JUAN,M,40-44,N,11852,
1980,AR-J,SAN JUAN,M,45-49,N,10906,
1980,AR-J,SAN JUAN,M,50-54,N,10250,
1980,AR-J,SAN JUAN,M,55-59,N,8181,
1980,AR-J,SAN JUAN,M,60-64,N,6021,
1980,AR-J,SAN JUAN,M,65-69,N,5100,
1980,AR-J,SAN JUAN,M,70-74,N,3376,
1980,AR-J,SAN JUAN,M,75-79,N,2218,
1980,AR-J,SAN JUAN,M,80-84,N,1179,
1980,AR-J,SAN JUAN,M,85+,N,790,
1980,AR-J,SAN JUAN,V,00-04,N,31086,
1980,AR-J,SAN JUAN,V,05-09,N,27625,
1980,AR-J,SAN JUAN,V,10-14,N,23363,
1980,AR-J,SAN JUAN,V,15-19,N,20513,
1980,AR-J,SAN JUAN,V,20-24,N,17460,
1980,AR-J,SAN JUAN,V,25-29,N,16945,
1980,AR-J,SAN JUAN,V,30-34,N,15705,
1980,AR-J,SAN JUAN,V,35-39,N,13483,
1980,AR-J,SAN JUAN,V,40-44,N,10992,
1980,AR-J,SAN JUAN,V,45-49,N,10555,
1980,AR-J,SAN JUAN,V,50-54,N,9652,
1980,AR-J,SAN JUAN,V,55-59,N,8232,
1980,AR-J,SAN JUAN,V,60-64,N,5515,
1980,AR-J,SAN JUAN,V,65-69,N,4487,
1980,AR-J,SAN JUAN,V,70-74,N,2969,
1980,AR-J,SAN JUAN,V,75-79,N,1779,
1980,AR-J,SAN JUAN,V,80-84,N,777,
1980,AR-J,SAN JUAN,V,85+,N,380,
1991,AR-J,SAN JUAN,M,05-09,N,29075,
1991,AR-J,SAN JUAN,M,10-14,N,29764,
1991,AR-J,SAN JUAN,M,00-04,N,29216,
1991,AR-J,SAN JUAN,M,15-19,N,26469,
1991,AR-J,SAN JUAN,M,20-24,N,20676,
1991,AR-J,SAN JUAN,M,25-29,N,18435,
1991,AR-J,SAN JUAN,M,30-34,N,17920,
1991,AR-J,SAN JUAN,M,35-39,N,17723,
1991,AR-J,SAN JUAN,M,40-44,N,16312,
1991,AR-J,SAN JUAN,M,45-49,N,13890,
1991,AR-J,SAN JUAN,M,50-54,N,11387,
1991,AR-J,SAN JUAN,M,55-59,N,9988,
1991,AR-J,SAN JUAN,M,60-64,N,9748,
1991,AR-J,SAN JUAN,M,65-69,N,6897,
1991,AR-J,SAN JUAN,M,70-74,N,4581,
1991,AR-J,SAN JUAN,M,75-79,N,3277,
1991,AR-J,SAN JUAN,M,80-84,N,1733,
1991,AR-J,SAN JUAN,M,85+,N,1017,
1991,AR-J,SAN JUAN,V,05-09,N,29383,
1991,AR-J,SAN JUAN,V,10-14,N,30225,
1991,AR-J,SAN JUAN,V,00-04,N,30077,
1991,AR-J,SAN JUAN,V,15-19,N,25279,
1991,AR-J,SAN JUAN,V,20-24,N,18760,
1991,AR-J,SAN JUAN,V,25-29,N,16856,
1991,AR-J,SAN JUAN,V,30-34,N,15800,
1991,AR-J,SAN JUAN,V,35-39,N,16012,
1991,AR-J,SAN JUAN,V,40-44,N,14996,
1991,AR-J,SAN JUAN,V,45-49,N,12811,
1991,AR-J,SAN JUAN,V,50-54,N,10172,
1991,AR-J,SAN JUAN,V,55-59,N,9200,
1991,AR-J,SAN JUAN,V,60-64,N,8437,
1991,AR-J,SAN JUAN,V,65-69,N,6256,
1991,AR-J,SAN JUAN,V,70-74,N,3855,
1991,AR-J,SAN JUAN,V,75-79,N,2493,
1991,AR-J,SAN JUAN,V,80-84,N,1177,
1991,AR-J,SAN JUAN,V,85+,N,659,
2001,AR-J,SAN JUAN,M,05-09,N,32552,
2001,AR-J,SAN JUAN,M,10-14,N,30117,
2001,AR-J,SAN JUAN,M,00-04,N,32039,
2001,AR-J,SAN JUAN,M,15-19,N,28269,
2001,AR-J,SAN JUAN,M,20-24,N,27508,
2001,AR-J,SAN JUAN,M,25-29,N,24059,
2001,AR-J,SAN JUAN,M,30-34,N,20315,
2001,AR-J,SAN JUAN,M,35-39,N,18348,
2001,AR-J,SAN JUAN,M,40-44,N,18050,
2001,AR-J,SAN JUAN,M,45-49,N,16962,
2001,AR-J,SAN JUAN,M,50-54,N,16136,
2001,AR-J,SAN JUAN,M,55-59,N,12658,
2001,AR-J,SAN JUAN,M,60-64,N,10484,
2001,AR-J,SAN JUAN,M,65-69,N,8696,
2001,AR-J,SAN JUAN,M,70-74,N,7775,
2001,AR-J,SAN JUAN,M,75-79,N,5206,
2001,AR-J,SAN JUAN,M,80-84,N,2961,
2001,AR-J,SAN JUAN,M,85+,N,2112,
2001,AR-J,SAN JUAN,V,05-09,N,33136,
2001,AR-J,SAN JUAN,V,10-14,N,31274,
2001,AR-J,SAN JUAN,V,00-04,N,33226,
2001,AR-J,SAN JUAN,V,15-19,N,28805,
2001,AR-J,SAN JUAN,V,20-24,N,27681,
2001,AR-J,SAN JUAN,V,25-29,N,23159,
2001,AR-J,SAN JUAN,V,30-34,N,18723,
2001,AR-J,SAN JUAN,V,35-39,N,16955,
2001,AR-J,SAN JUAN,V,40-44,N,16100,
2001,AR-J,SAN JUAN,V,45-49,N,15307,
2001,AR-J,SAN JUAN,V,50-54,N,14640,
2001,AR-J,SAN JUAN,V,55-59,N,11384,
2001,AR-J,SAN JUAN,V,60-64,N,8800,
2001,AR-J,SAN JUAN,V,65-69,N,7233,
2001,AR-J,SAN JUAN,V,70-74,N,6098,
2001,AR-J,SAN JUAN,V,75-79,N,3884,
2001,AR-J,SAN JUAN,V,80-84,N,1784,
2001,AR-J,SAN JUAN,V,85+,N,1021,
2010,AR-J,SAN JUAN,M,05-09,N,32029,
2010,AR-J,SAN JUAN,M,10-14,N,31389,
2010,AR-J,SAN JUAN,M,00-04,N,32291,
2010,AR-J,SAN JUAN,M,15-19,N,31879,
2010,AR-J,SAN JUAN,M,20-24,N,26775,
2010,AR-J,SAN JUAN,M,25-29,N,25738,
2010,AR-J,SAN JUAN,M,30-34,N,25133,
2010,AR-J,SAN JUAN,M,35-39,N,22949,
2010,AR-J,SAN JUAN,M,40-44,N,18836,
2010,AR-J,SAN JUAN,M,45-49,N,17772,
2010,AR-J,SAN JUAN,M,50-54,N,16866,
2010,AR-J,SAN JUAN,M,55-59,N,16051,
2010,AR-J,SAN JUAN,M,60-64,N,13945,
2010,AR-J,SAN JUAN,M,65-69,N,11210,
2010,AR-J,SAN JUAN,M,70-74,N,8257,
2010,AR-J,SAN JUAN,M,75-79,N,6412,
2010,AR-J,SAN JUAN,M,80-84,N,4361,
2010,AR-J,SAN JUAN,M,85+,N,2969,
2010,AR-J,SAN JUAN,V,05-09,N,33263,
2010,AR-J,SAN JUAN,V,10-14,N,32721,
2010,AR-J,SAN JUAN,V,00-04,N,33302,
2010,AR-J,SAN JUAN,V,15-19,N,32272,
2010,AR-J,SAN JUAN,V,20-24,N,27425,
2010,AR-J,SAN JUAN,V,25-29,N,25456,
2010,AR-J,SAN JUAN,V,30-34,N,24824,
2010,AR-J,SAN JUAN,V,35-39,N,21870,
2010,AR-J,SAN JUAN,V,40-44,N,17541,
2010,AR-J,SAN JUAN,V,45-49,N,16373,
2010,AR-J,SAN JUAN,V,50-54,N,14873,
2010,AR-J,SAN JUAN,V,55-59,N,14146,
2010,AR-J,SAN JUAN,V,60-64,N,12054,
2010,AR-J,SAN JUAN,V,65-69,N,9249,
2010,AR-J,SAN JUAN,V,70-74,N,6190,
2010,AR-J,SAN JUAN,V,75-79,N,4545,
2010,AR-J,SAN JUAN,V,80-84,N,2610,
2010,AR-J,SAN JUAN,V,85+,N,1458,
2022,AR-J,SAN JUAN,M,00-04,N,29064,
2022,AR-J,SAN JUAN,M,05-09,N,35559,
2022,AR-J,SAN JUAN,M,10-14,N,34376,
2022,AR-J,SAN JUAN,M,15-19,N,34133,
2022,AR-J,SAN JUAN,M,20-24,N,32915,
2022,AR-J,SAN JUAN,M,25-29,N,32351,
2022,AR-J,SAN JUAN,M,30-34,N,29844,
2022,AR-J,SAN JUAN,M,35-39,N,27673,
2022,AR-J,SAN JUAN,M,40-44,N,28263,
2022,AR-J,SAN JUAN,M,45-49,N,25485,
2022,AR-J,SAN JUAN,M,50-54,N,21377,
2022,AR-J,SAN JUAN,M,55-59,N,18440,
2022,AR-J,SAN JUAN,M,60-64,N,17463,
2022,AR-J,SAN JUAN,M,65-69,N,15628,
2022,AR-J,SAN JUAN,M,70-74,N,13463,
2022,AR-J,SAN JUAN,M,75-79,N,9758,
2022,AR-J,SAN JUAN,M,80-84,N,5879,
2022,AR-J,SAN JUAN,M,85+,N,4978,
2022,AR-J,SAN JUAN,V,00-04,N,30115,
2022,AR-J,SAN JUAN,V,05-09,N,36391,
2022,AR-J,SAN JUAN,V,10-14,N,35656,
2022,AR-J,SAN JUAN,V,15-19,N,35345,
2022,AR-J,SAN JUAN,V,20-24,N,32791,
2022,AR-J,SAN JUAN,V,25-29,N,31246,
2022,AR-J,SAN JUAN,V,30-34,N,29101,
2022,AR-J,SAN JUAN,V,35-39,N,26624,
2022,AR-J,SAN JUAN,V,40-44,N,27027,
